run	hr	min	sec	AoA	AoS	dPb	pBar	temp	B1	B2	B3	B4	B5	B6	rpmWT	rho	q	V	Re	rpsM1	rpsM2	iM1	iM2	dPtQ	tM1	tM2	vM1	vM2	pInf	nu	J_M1	J_M2	FX	FY	FZ	MX	MY	MZ	CFX	CFY	CFZ	CMX	CMY	CMZ	CN	CT	CY	CL	CD	CYaw	CMroll	CMpitch	CMpitch25c	CMyaw	delta_e	T_0	thrust	F_meas	Drag_Force	CD_thrust_cor	TC_thrust_cor	CT_thrust_cor	epsilon_sb	epsilon_wb	epsilon_ss	epsilon_total	V_cor	q_cor	CL_cor1	CD_cor1	CMpitch_cor1	delta_alpha_total	delta_CL	delta_CDw	delta_CMpitch_total	AoA_cor	CL_cor2	CD_cor2	CMpitch_cor2
27	13	30	42	-0.498	0	420	101290	286.43	308.6	-196.0	-102.6	-18.5	1031.7	98.7	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	103.61	103.61	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.89879319552965	1.89879319552965	2.83877725772543	-1.93880805887817	17.7075887861197	-0.760831380824536	10.3702106578723	-0.647693243596585	0.0132790036131055	-0.0090692001807813	0.0828311326048439	-0.0025483188292525	0.294029841912237	-0.0021693754093688	0.082712587640824	0.0139984396029383	0.0086210001807813	0.0662825326048439	0.0132790036131055	0.0090692001807813	-0.0044235624173802005	0.29648831532769204	0.290287115327692	-0.0053247648323233	-10	5.910382922120224	5.9770774483833415	2.8391734120678427	8.816250860451184	0.03333379391445692	0.07352666554436993	0.2650941869247808	0.008426426629348418	0.001047886885664618	-0.0006760697269031493	0.008798243788109887	40.32806287566202	1001.7866602719075	0.06513140685020334	0.03275488741878074	0.29133921612597025	0.0029512533433790423	0	0.0006130085031469199	-0.001058365438374353	-0.49504874665662096	0.06513140685020334	0.03336789592192766	0.2902808506875959
28	13	31	18	4.493	0	420	101290	286.43	155.4	-165.7	1008.2	1064.4	438.5	102.4	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	109.36	109.36	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.79895723288979	1.79895723288979	1.43939300143704	-1.38012693211077	137.657337871014	-0.633043266396443	3.47237099252093	-0.66240326716154	0.0067330766493726	-0.0064558466037336	0.643922407784935	-0.0021203069643911	0.0984532260409304	-0.0022186449728674	0.64247102852	-0.0437307566955783	0.0069488466037336	0.636553507784935	0.0067330766493726	0.0064558466037336	-0.0030032961587878	0.1019131884014497	0.0965554884014497	-0.0054552047998194	-10	10.648865794149799	10.506136555804364	1.4395938702394	11.945730426043763	0.04776957879064986	0.1292406189100066	0.41825458147979	0.008426426629348418	0.0005900234676760117	-0.0011231392595666642	0.007893310837457765	40.29188696719184	999.9901798398132	0.6266222185931389	0.04702429422974768	0.10032317384007404	0.008413668283760263	0	0.0049822358880958414	-0.003017272556914016	4.50141366828376	0.6266222185931389	0.05200653011784352	0.09730590128316002
29	13	31	56	-1.493	0	420	101290	286.43	842.0	-122.0	-386.9	-332.7	1528.3	52.0	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	93.74	93.74	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	2.09871946862415	2.09871946862415	7.74728671162956	-1.32544003736804	-6.72125985711774	-0.60119204898086	11.6297029576523	-0.351413197167342	0.0362396337914594	-0.006200036652142	-0.0314401680105047	-0.0020136249069466	0.329740622918684	-0.0011770188372342	-0.0323737115890313	0.0354081631805163	0.004560536652142001	-0.0486852680105047	0.0362396337914594	0.006200036652142	-0.0029412138086282002	0.32473617456411297	0.319526374564113	-0.0042285581143811	-10	0.9712803456478767	0.9905126794445985	7.748367853612197	8.738880533056795	0.0332202277274004	0.0121847332794189	0.05366916142254583	0.008426426629348418	0.001044835583290323	-0.00012022521548068623	0.009351036997158054	40.350161525643834	1002.8848631966902	-0.047787366527919074	0.032607547691997724	0.3187470714019945	0.001754633206088745	0	0.00021668367995832086	-0.0006292388101870259	-1.4912453667939114	-0.047787366527919074	0.032824231371956045	0.3181178325918075
30	13	32	26	-4.002	0	420	101290	286.43	789.9	-114.4	-952.0	-918.8	1799.3	51.9	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	98.43	98.43	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.9987195264536	1.9987195264536	7.26127669589634	-1.19571641649874	-70.5688017436819	-0.775829691011187	15.4197234175275	-0.357972241253726	0.0339662152844724	-0.0055932259467438	-0.330101056987372	-0.0025985539762495	0.437200264137763	-0.0011989876150324	-0.331666689579436	0.0108452122316328	-0.0007033740532562003	-0.34970745698737205	0.0339662152844724	0.0055932259467438	-0.0026483198997856003	0.428422585537597	0.427626785537597	-0.0034991543145203	-10	2.3203219034306697	2.4087469694721313	7.262290014671769	9.6710369841439	0.03843348568700667	0.02963105871303296	0.11837251628824992	0.008426426629348418	0.0010256200408726292	-0.00028626343346937474	0.009165783236751672	40.34275575809455	1002.5167630297456	-0.34338384498689906	0.0377385092246685	0.4206756011680957	-0.0013117115216590169	0	0.0001210961068425485	0.0004704001920932457	-4.0033117115216585	-0.34338384498689906	0.03785960533151105	0.421146001360189
31	13	32	58	-4.002	0	420	101290	286.43	195.3	-210.1	-900.5	-826.0	1380.5	109.5	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	109.36	109.36	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.79895723288979	1.79895723288979	1.79118225108098	-2.01432178260273	-72.0125535395135	-0.956457748628516	15.7444551964124	-0.732673894388161	0.0083786480672641	-0.0094224321955329	-0.336854522854094	-0.0032035472663774	0.446407486320557	-0.0024540085067834	-0.336617898435671	-0.0151512957679057	0.0031258321955329	-0.35646092285409403	0.0083786480672641	0.0094224321955329	-0.004416068980475699	0.44484173949237904	0.444045939492379	-0.0046277414837385	-10	7.791179705660517	8.078518045356901	1.791432212441921	9.869950257798822	0.039363816348857494	0.09937741304921074	0.3216098673466167	0.008426426629348418	0.0011201166235020974	-0.0008894389055719014	0.008657104347278614	40.32242063720738	1001.5063629597537	-0.3503683142286141	0.03869101237051784	0.43723853127167284	-0.0013117115216590169	0	0.0001210961068425485	0.0004704001920932457	-4.0033117115216585	-0.3503683142286141	0.03881210847736039	0.4377089314637661
31	13	32	58	-4.002	0	420	101290	286.43	195.3	-210.1	-900.5	-826.0	1380.5	109.5	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	109.36	109.36	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.79895723288979	1.79895723288979	1.79118225108098	-2.01432178260273	-72.0125535395135	-0.956457748628516	15.7444551964124	-0.732673894388161	0.0083786480672641	-0.0094224321955329	-0.336854522854094	-0.0032035472663774	0.446407486320557	-0.0024540085067834	-0.336617898435671	-0.0151512957679057	0.0031258321955329	-0.35646092285409403	0.0083786480672641	0.0094224321955329	-0.004416068980475699	0.44484173949237904	0.444045939492379	-0.0046277414837385	-10	7.791179705660517	8.078518045356901	1.791432212441921	9.869950257798822	0.039363816348857494	0.09937741304921074	0.3216098673466167	0.008426426629348418	0.0011201166235020974	-0.0008894389055719014	0.008657104347278614	40.32242063720738	1001.5063629597537	-0.3503683142286141	0.03869101237051784	0.43723853127167284	-0.0013117115216590169	0	0.0001210961068425485	0.0004704001920932457	-4.0033117115216585	-0.3503683142286141	0.03881210847736039	0.4377089314637661
33	13	35	16	2.005	0	420	101290	286.43	328.9	-167.1	457.9	522.4	787.9	97.5	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	103.61	103.61	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.89879319552965	1.89879319552965	3.03634950207104	-1.47992754396494	79.225455576652	-0.626892829308194	6.82706861660584	-0.630845442714066	0.0142031911446827	-0.0069226858676439	0.370594455056059	-0.0020997067696106	0.193570022084438	-0.0021129456020521	0.370864491778713	0.0012286149546185	0.0071271858676439	0.357605455056059	0.0142031911446827	0.0069226858676439	-0.0033749812722102994	0.19686331050084202	0.189566810500842	-0.0052512060327087	-10	6.722552654339294	6.693301819877932	3.036773227827284	9.730075047705215	0.037208710652114195	0.08233725738835766	0.2968600321989499	0.008426426629348418	0.0008313587025269531	-0.00075002842945723	0.00850775690241814	40.31645027278244	1001.2098075844766	0.35159739542330093	0.03658357434813668	0.193555848345921	0.005835281720596125	0	0.002396498551339185	-0.0020926229563150637	2.010835281720596	0.35159739542330093	0.038980072899475866	0.19146322538960592
34	13	35	52	4.495	0	420	101290	286.43	758.9	-143.8	903.3	964.7	897.7	89.8	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	98.43	98.43	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.9987195264536	1.9987195264536	6.99168076249954	-1.18381108176429	136.395994820636	-0.357767306346295	3.57909852162668	-0.581418481366213	0.0327051211412415	-0.0055375361308121	0.638022198855987	-0.0011983012086925	0.101479305215785	-0.0019473955742141	0.638622924323514	-0.0173986123117655	0.0060325361308121	0.630658698855987	0.0327051211412415	0.0055375361308121	-0.0018474643091965	0.0976167697432065	0.0922612697432065	-0.005094513643086799	-10	5.098207048749488	5.028367102026379	6.99265645887983	12.021023560906208	0.048122129809545264	0.061856161198815734	0.24710792550300878	0.008426426629348418	0.0006804551671496962	-0.0005760157702596547	0.00853086602623846	40.31737409100295	1001.2556919048279	0.620034709337443	0.04731147104334727	0.09597233109442989	0.008415588692787818	0	0.004984510525599526	-0.0030179612455170693	4.503415588692788	0.620034709337443	0.0522959815689468	0.09295436984891282
35	13	36	27	0.005	0	420	101290	286.43	1003.2	-98.6	-64.9	-17.4	1479.5	44.5	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	89.48	89.48	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	2.19863615320549	2.19863615320549	9.24061443621795	-1.04278663673664	31.1504400612697	-0.441543192555574	9.44677670185294	-0.291154487413537	0.0432250019447356	-0.0048778633403661	0.145713019574794	-0.0014788990831296	0.267847428742197	-0.0009751890907722	0.145716791112971	0.0432122859203901	0.004876363340366101	0.12952201957479398	0.0432250019447356	0.0048778633403661	-0.0022526542324512	0.262167333638892	0.255664333638892	-0.004174938115369	-10	-0.3968027214730405	-0.3998927578839263	9.241903973650127	8.8420112157662	0.033353676816222984	-0.00491925716480383	-0.023779693730144345	0.008426426629348418	0.0009776010446928835	4.9596572816543904e-05	0.009453624246857844	40.35426258854874	1003.0887336529956	0.12710740849925226	0.03273188171362281	0.2572798855468388	0.0035475388651699997	0	0.0008857432241918603	-0.0012722027184175503	0.00854753886517	0.12710740849925226	0.03361762493781467	0.25600768282842123
1	14	36	33	3.495	0	420	101290	286.43	-754.5	-195.8	910.7	966.6	-107.2	109.4	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-6.93028100551407	-1.75988630411129	112.494020683682	-0.953292835791408	5.46211117385922	-0.708182254201043	-0.0324179103033235	-0.0082322544071927	0.526215469370177	-0.0031929467480772	0.154868954734079	-0.0023719765225341	0.523260530502474	-0.0644364674014633	0.0087877544071927	0.5164549693701771	-0.0324179103033235	0.0082322544071927	-0.0047098790561207	0.17025953897946	0.16400603897946	-0.0056952194156481995	-10	17.926713335169	17.745347506623695	-6.9312481334939005	10.814099373129794	0.04237826479985404	0.21829334526040733	0.5581836730255355	0.008426426629348418	0.0006949945091301715	-0.0017533447930209555	0.007368076345457633	40.27089001388797	998.9482193973388	0.5089277040677812	0.04176060699593611	0.167778027916211	0.007422684150013082	0	0.0038777113360354554	-0.00266189020402712	3.5024226841500132	0.5089277040677812	0.045638318331971565	0.16511613771218386
2	14	37	0	5.0	0	420	101290	286.43	-626.7	-162.3	1211.6	1244.8	-152.7	97.3	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-5.75541913676772	-1.37190714473471	146.849710439478	-0.911094432552313	3.25507027316177	-0.628843387272041	-0.026922236080372	-0.0064173967443906	0.68692174780623	-0.0030516079596823	0.0922920304520937	-0.0021062399433362	0.681961375686469	-0.0866889639836124	0.0074173967443906	0.68092174780623	-0.026922236080372	0.0064173967443906	-0.0039583041979372	0.1046801426048743	0.0998801426048743	-0.0055042230267764	-10	18.481384590816095	18.218949382546256	-5.7562223115420785	12.462727071004178	0.050289006617767563	0.22411933079144022	0.5730809205748193	0.008426426629348418	0.0005778079780601504	-0.0017916179201538217	0.007212616687254746	40.26467530553649	998.6399226197389	0.6712045482602772	0.049571349539187	0.10318628837350698	0.008891535581806234	0	0.0055642554019910825	-0.0031886432166087623	5.008891535581807	0.6712045482602772	0.055135604941178085	0.09999764515689821
3	14	37	40	-0.995	0	420	101290	286.43	-823.7	-287.6	-96.9	1.5	314.4	161.6	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-7.57928398534637	-2.61738216167599	1.86332165938917	-1.15352709080759	12.0355402349649	-1.05643873683355	-0.0354537641698627	-0.0122433794645874	0.0087160959811379	-0.0038636087832921	0.341247454788076	-0.0035384223007563	0.0093304417653253	-0.0352970619092939	0.0113478794645874	-0.008180404018862098	-0.0354537641698627	0.0122433794645874	-0.0065757839600927995	0.357143203457095	0.351240203457095	-0.0066098245042018	-10	16.2885409829122	16.52222683872653	-7.5803416823724294	8.941885156354102	0.03402079390469836	0.20324719853644183	0.5197101527574512	0.008426426629348418	0.0011638756739078648	-0.0016529729888070553	0.007937329314449227	40.29364666485065	1000.0775283824935	-0.00805207282134499	0.03348708808623196	0.351540471015144	0.0023560179590669853	0	0.0003906705804136378	-0.0008449047539954023	-0.992643982040933	-0.00805207282134499	0.033877758666645594	0.3506955662611486
4	14	38	14	3.995	0	420	101290	286.43	-724.5	-189.8	1009.9	1060.7	-130.2	107.2	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-6.65714658976502	-1.69781722272202	123.730227154944	-0.976579162200753	4.75524453686155	-0.691806100566577	-0.0311402641323445	-0.0079419126574879	0.578775291005863	-0.0032709416698807	0.134826942822616	-0.0023171264444364	0.575199420396719	-0.0713875360580012	0.0079474126574879	0.570064791005863	-0.0311402641323445	0.0079419126574879	-0.004536073383656801	0.149507418702257	0.143603918702257	-0.005584152768766	-10	18.17455575925638	17.962050022114845	-6.658075601550781	11.303974420564064	0.044669443104497324	0.2209590984678467	0.5650000966546346	0.008426426629348418	0.0006539184465297937	-0.0017708972791675096	0.007309447796710702	40.26854625901455	998.8319457502708	0.5618215632134128	0.04402351583327864	0.14734551758422906	0.007927144531094707	0	0.004422695786193123	-0.002842797557698985	4.002927144531095	0.5618215632134128	0.04844621161947176	0.14450272002653008
5	14	38	47	7.0	0	420	101290	286.43	-341.5	-139.5	1569.7	1586.0	-173.4	88.4	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-3.13396830108963	-1.11425471905468	189.162940841627	-0.923758962495056	-0.441214991233014	-0.566167905630453	-0.01465982450024	-0.0052121709795936	0.884851168955143	-0.0030940263731838	-0.0125099073106167	-0.0018963154922356	0.876469039335473	-0.122386783363291	0.008912170979593601	0.878751168955143	-0.01465982450024	0.0052121709795936	-0.004797976913623599	-0.0061779922603285	-0.0083779922603285	-0.00570597226855	-10	18.906393578877598	18.598171879622978	-3.1344056496516206	15.463766229971357	0.06612506713651267	0.22878431396260568	0.5850094447264703	0.008426426629348418	0.0008476286740802466	-0.0018220329439315886	0.007452022359497075	40.27424586839425	999.1147150750083	0.8657991791595362	0.06515044402926347	-0.006086934295867121	0.01058272828608418	0	0.007882224603264133	-0.0037951312742518536	7.010582728286084	0.8657991791595362	0.07303266863252761	-0.009882065570118975
6	14	39	4	7.0	0	420	101290	286.43	-342.3	-138.4	1569.9	1586.5	-171.9	87.4	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-3.14133814135511	-1.10902431152749	189.242849307001	-0.913442720594883	-0.414047357684808	-0.559659949039955	-0.0146942985454462	-0.0051877046005346	0.885224958338419	-0.0030594732854118	-0.0117396148584335	-0.0018745178262382	0.876835841220114	-0.122466553910903	0.008887704600534601	0.879124958338419	-0.0146942985454462	0.0051877046005346	-0.0047594933261631	-0.005397983196174299	-0.0075979831961743	-0.0056796471095139	-10	18.913764447612	18.60542383360621	-3.1417765183860236	15.463647315220186	0.06612451096428178	0.22887352344661738	0.5852375564785485	0.008426426629348418	0.0008436867006913425	-0.0018226125993937008	0.00744750073064606	40.27406511021616	999.1057466761506	0.8661752343167802	0.06515048086772791	-0.005318469593470971	0.01058272828608418	0	0.007882224603264133	-0.0037951312742518536	7.010582728286084	0.8661752343167802	0.07303270547099205	-0.009113600867722825
7	14	39	44	3.005	0	420	101290	286.43	-777.2	-218.4	809.9	874.6	-78.0	121.8	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-7.14679715454388	-1.99423947861296	101.33795285718	-1.0399739803823	6.12884463270824	-0.78923919083797	-0.0334307121064372	-0.0093284928114146	0.474030513832359	-0.003483275457525	0.173773058032517	-0.0026434675822872	0.471626163044528	-0.0582348940757242	0.0104229928114146	0.46324101383236	-0.0334307121064372	0.0093284928114146	-0.0054640551108486	0.189792103472415	0.183195603472415	-0.0060515656281049	-10	17.68444305809881	17.53664579847536	-7.1477944975792935	10.388851300896064	0.04038935117321329	0.21572601351239526	0.5516189164899163	0.008426426629348418	0.0007398940495731759	-0.0017363757183289754	0.007429944960592619	40.27336329476109	999.0709261660824	0.45643326872312	0.039795793177041724	0.18700293708687069	0.0069138380954648585	0	0.0033642783830759152	-0.0024794100795080968	3.011913838095465	0.45643326872312	0.04316007156011764	0.18452352700736258
8	14	40	33	-4.0	0	420	101290	286.43	-591.9	-347.5	-856.9	-721.4	872.1	186.1	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-5.45060524355448	-3.26430332327261	-75.4200122277612	-1.27012646037813	16.7701746819812	-1.23127907482688	-0.025496402201265	-0.0152694951694592	-0.352793658659699	-0.0042541452102118	0.475490033256011	-0.0041240302773075	-0.350155731927829	-0.0500439358343366	0.0089694951694592	-0.37239365865969903	-0.025496402201265	0.0152694951694592	-0.0072247289492732005	0.48347626989765	0.48267626989765	-0.006098402373575999	-10	15.03275472652449	15.608281117385522	-5.4513658812304815	10.15691523615504	0.04070457071259945	0.19200434917417963	0.4909617960688219	0.008426426629348418	0.001228395415497844	-0.0015764782757376344	0.008078343769108627	40.29928390681543	1000.3573776314248	-0.36644914006674706	0.04005480380118087	0.4757585399932211	-0.0013092651842144475	0	0.00012064484040083932	0.0004695228973642988	-4.001309265184214	-0.36644914006674706	0.040175448641581714	0.4762280628905854
9	14	40	52	-4.0	0	420	101290	286.43	-590.8	-347.8	-857.0	-720.8	873.3	186.6	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-5.44049422841955	-3.26292264261098	-75.3597600514509	-1.2573980643155	16.7750905375768	-1.23452912374477	-0.0254491057090364	-0.0152630367326642	-0.352511815882234	-0.0042115128843508	0.475629414054658	-0.0041349159493002	-0.349877874941723	-0.0499770941956797	0.0089630367326642	-0.372111815882234	-0.0254491057090364	0.0152630367326642	-0.0071811439243578004	0.48360232003957104	0.482802320039571	-0.0061123018662649995	-10	15.02264230038681	15.597776327276168	-5.441253455092801	10.156522872183366	0.04070273560010672	0.1918751251185012	0.49063136566584375	0.008426426629348418	0.0012293890770049697	-0.0015755913824113245	0.008080224323942063	40.29935908451725	1000.3611099378828	-0.36617043017247214	0.04005284854648189	0.4758808024987249	-0.0013092651842144475	0	0.00012064484040083932	0.0004695228973642988	-4.001309265184214	-0.36617043017247214	0.04017349338688273	0.4763503253960892
36	13	37	36	-4.0	0	105	101290	286.43	171.8	-47.0	-247.1	-223.9	449.9	19.4	0	1.23194272411362	244.9532641575	19.9416621822985	227573.39632742	54.68	54.68	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.79477142082735	1.79477142082735	1.57055614645091	-0.527870073034165	-17.8450181289144	-0.177149712831843	3.93326833135296	-0.142841994970092	0.0295237158489322	-0.0099230365476799	-0.335455211676244	-0.0023844552548184	0.448167939689919	-0.0019226694758376	-0.336697529949965	0.0060516248953571	0.0036230365476798993	-0.355055211676244	0.0295237158489322	0.0099230365476799	-0.0037027898349687	0.440646592742373	0.439846592742373	-0.0041480820297339	-10	1.8903451145457764	1.963287599475239	1.5707753192076686	3.5340629186829076	0.05962494832174517	0.09705620133347465	0.3126378679284581	0.008426426629348418	0.001829659346513197	-0.0008707198997787254	0.00938536607608289	20.12882198204495	249.5727930006816	-0.34848323012513044	0.05852130571217289	0.43249033652410196	-0.0013092651842144475	0	0.00012064484040083932	0.0004695228973642988	-4.001309265184214	-0.34848323012513044	0.058641950552573735	0.43295985942146625
37	13	38	16	3.994	0	105	101290	286.43	153.9	-44.1	195.1	222.1	244.7	22.4	0	1.23194272411362	244.9532641575	19.9416621822985	227573.39632742	54.68	54.68	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.79477142082735	1.79477142082735	1.43309811793192	-0.413827721984109	31.4508921277925	-0.0513937888218855	1.10726685009167	-0.139678985510486	0.0269397446968536	-0.0077792392853187	0.59122190854155	-0.0006917662346859	0.126165178952292	-0.0018800950092667	0.591662444590768	-0.0143054760396121	0.0077858392853187	0.58250930854155	0.0269397446968536	0.0077792392853187	-0.0019482104034080996	0.124476331943985	0.118572131943985	-0.0049680219172123	-10	2.430372869219461	2.4038915684809186	1.4332981082766987	3.8371896767576175	0.06392240750777314	0.1188377006591839	0.38280053054985436	0.008426426629348418	0.0012367006861158246	-0.0010431831220053072	0.008619944193458936	20.113558197434724	249.1944319612378	0.5725952839571312	0.06283447928030157	0.12235780542951485	0.007926151226488164	0	0.004421587490805155	-0.0028424413431883937	4.001926151226488	0.5725952839571312	0.06725606677110672	0.11951536408632646
38	13	38	59	7.0	0	105	101290	286.43	243.6	-48.6	315.5	346.5	294.7	26.2	0	1.23194272411362	244.9532641575	19.9416621822985	227573.39632742	54.68	54.68	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.79477142082735	1.79477142082735	2.26241296953721	-0.424227730542427	47.5958272194281	-0.0180533111283391	-0.0516661888512675	-0.161859146028511	0.0425294172363698	-0.0079747413042667	0.894718524770166	-0.0002429996182251	-0.0058869945954432	-0.0021786424889915	0.893232460716829	-0.0668263497366553	0.011674741304266701	0.888618524770165	0.0425294172363698	0.0079747413042667	-0.0027066290658207	-0.015674037083984998	-0.017874037083985	-0.0057313236536410996	-10	2.6305525605761146	2.5929387217709454	2.2627286916389635	4.855667413409909	0.08506534089085775	0.12818335056607544	0.41290477964628625	0.008426426629348418	0.0015745700481203432	-0.0011150812404360543	0.008885915437032706	20.118862106124276	249.32587352574166	0.8730341747335776	0.08357348807497408	-0.015399150084002127	0.01058272828608418	0	0.007882224603264133	-0.0037951312742518536	7.010582728286084	0.8730341747335776	0.09145571267823821	-0.01919428135825398
39	13	39	46	-1.995	0	105	101290	286.43	130.7	-45.1	-123.5	-99.6	344.7	20.9	0	1.23194272411362	244.9532641575	19.9416621822985	227573.39632742	54.68	54.68	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.79477142082735	1.79477142082735	1.20333170134299	-0.484848084837717	-5.37419113576419	-0.179970400168182	3.16173703402776	-0.147657326715486	0.0226205368733522	-0.0091142982178607	-0.101025418523687	-0.0024224220267303	0.360257438091981	-0.0019874843880407	-0.101751656399725	0.0190899003726346	0.006721798217860699	-0.118621918523687	0.0226205368733522	0.0091142982178607	-0.0041579775116802	0.358388772629473	0.353881772629473	-0.004910717371927	-10	2.0396527728416625	2.0879449352834705	1.2034996275434529	3.291444562826923	0.054363282835034846	0.10321870523006733	0.332488552921907	0.008426426629348418	0.0017451647068543789	-0.0009202340731394627	0.009251357263063335	20.126149623566263	249.50652944118616	-0.11645717732549937	0.05337120279210225	0.3518485062880211	0.0011445077836735864	0	9.219152856657919e-05	-0.00041043832611254783	-1.9938554922163265	-0.11645717732549937	0.05346339432066883	0.3514380679619086
40	13	40	23	2.495	0	105	101290	286.43	131.7	-41.6	124.6	149.6	242.2	20.9	0	1.23194272411362	244.9532641575	19.9416621822985	227573.39632742	54.68	54.68	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.79477142082735	1.79477142082735	1.22969155937154	-0.418898850564209	22.4234238073338	-0.151281107939281	1.58572875628169	-0.129295931694012	0.0231160562217128	-0.0078745676564633	0.421521251783277	-0.0020362608948905	0.180682508728146	-0.0017403379256227	0.422127952744622	0.0047443937252513	0.0085200676564633	0.409610251783277	0.0231160562217128	0.0078745676564633	-0.0036254360879859	0.18112067966644801	0.174167179666448	-0.004969975828355001	-10	2.299733403478709	2.2866239979259526	1.229863164117825	3.5164871620437776	0.05784410085670771	0.11304051386866358	0.3641266066452497	0.008426426629348418	0.0013682677351921852	-0.0009979651831295653	0.008796729181411037	20.117083583943366	249.28179429360992	0.40249777762956807	0.05683969564346723	0.17797569941455874	0.006370131123297888	0	0.0028559477554673213	-0.002284428286692629	2.501370131123298	0.40249777762956807	0.05969564339893455	0.17569127112786612
41	13	40	55	0.507	0	105	101290	286.43	117.2	-40.9	21.9	42.9	265.8	20.0	0	1.23194272411362	244.9532641575	19.9416621822985	227573.39632742	54.68	54.68	0.0	0.0	0	0	0	0	0	101290	1.4456734455218e-05	1.79477142082735	1.79477142082735	1.09187755231368	-0.426921886126895	10.2942715932892	-0.200604333645212	2.27771673593828	-0.126853848116822	0.0205253932940781	-0.0080253867295247	0.193514348454721	-0.0027001571148677	0.259529615258051	-0.0017074672033096	0.193688395388525	0.0188122385576599	0.0078732867295247	0.178226948454721	0.0205253932940781	0.0080253867295247	-0.0042454330444948	0.260548672232396	0.253744472232396	-0.0049004734155365	-10	2.178630520586724	2.188704864552178	1.0920299249707939	3.2807347895229717	0.05356208587043023	0.10819982770242657	0.34853376681090154	0.008426426629348418	0.0015434260843991629	-0.0009598343130937303	0.009010018400653852	20.121336925500632	249.38721640391987	0.17505818226907402	0.05260978472848447	0.25591627612482876	0.0041353691635052136	0	0.0012035997380527572	-0.0014830078235716052	0.5111353691635052	0.17505818226907402	0.053813384466537224	0.2544332683012572
